,source_id,carbon,silicon,sulfur,phosphorus,magnesium,manganese,nickel,copper,molybdenum,chromium,aluminium,tin,perlite_perc,ferrite_perc,durability_liquid_state,tensile_liquid_state,austenitization_temp,austenitization_duration,hardening_temp,hardening_duration,Rm,R02,A5,HB,HRC,HRA,HV,impact_strength,impact_strength_temp,austenite_perc,martensite_perc,retained_austenite_perc
673,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,300.0,180.0,1026.0,840.0,3.68,,32.4,,,103.0,21.0,,,
674,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,325.0,60.0,1241.0,1010.0,2.23,,39.7,,,108.0,21.0,,,19.32
675,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,325.0,120.0,1245.0,1023.0,2.06,,39.0,,,89.0,21.0,,,
676,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,325.0,180.0,1281.0,1041.0,3.66,,39.8,,,106.0,21.0,,,
677,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,350.0,60.0,1481.0,1188.0,1.46,,45.9,,,63.0,21.0,,,
678,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,350.0,120.0,1491.0,1240.0,1.27,,45.8,,,53.0,21.0,,,30.24
679,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,350.0,180.0,1509.0,1272.0,1.33,,45.3,,,43.0,21.0,,,
680,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,375.0,60.0,896.0,885.0,0.19,,49.3,,,,21.0,,,
681,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,375.0,120.0,952.0,902.0,0.17,,49.1,,,,21.0,,,
682,45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,375.0,180.0,1154.0,805.0,0.03,,50.4,,,,21.0,,,
683,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,300.0,60.0,1388.0,1235.0,0.56,,44.7,,,57.0,21.0,,,
684,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,300.0,120.0,1373.0,1250.0,0.4,,44.8,,,76.0,21.0,,,
685,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,300.0,180.0,1529.0,1268.0,1.69,,45.4,,,64.0,21.0,,,23.09
686,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,356.0,60.0,1089.0,890.0,3.33,,35.5,,,112.0,21.0,,,
687,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,356.0,120.0,1073.0,905.0,2.7,,35.8,,,126.0,21.0,,,
688,45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,356.0,180.0,1095.0,913.0,2.98,,36.1,,,132.0,21.0,,,22.41
689,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,300.0,60.0,1380.0,1249.0,0.42,,45.3,,,80.0,21.0,,,
690,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,300.0,120.0,1543.0,1313.0,1.42,,46.2,,,71.0,21.0,,,
691,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,300.0,180.0,1602.0,1339.0,2.57,,45.0,,,76.0,21.0,,,21.45
692,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,359.0,60.0,1125.0,901.0,4.42,,35.6,,,120.0,21.0,,,
693,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,359.0,120.0,1116.0,921.0,3.41,,36.2,,,130.0,21.0,,,
694,45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,359.0,180.0,1126.0,924.0,3.69,,36.1,,,134.0,21.0,,,28.42
695,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,363.0,60.0,924.0,778.0,1.11,,34.4,,,102.0,21.0,,,
696,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,363.0,120.0,883.0,813.0,0.43,,34.3,,,121.0,21.0,,,
697,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,363.0,180.0,997.0,821.0,1.31,,32.9,,,110.0,21.0,,,25.25
698,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,300.0,60.0,1329.0,1108.0,0.72,,44.8,,,92.0,21.0,,,
699,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,300.0,120.0,1197.0,1181.0,0.24,,44.2,,,95.0,21.0,,,42.89
700,45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,300.0,180.0,1359.0,1195.0,0.64,,44.4,,,76.0,21.0,,,
701,46,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,300.0,180.0,1509.0,1272.0,1.33,,45.3,,,43.0,21.0,,,
702,46,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.0,0.0,0.0,,,741.0,4.26,900.0,120.0,350.0,120.0,1015.0,832.0,3.73,,34.7,,,142.0,21.0,,,
703,46,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,300.0,180.0,1529.0,1268.0,1.69,,45.4,,,64.0,21.0,,,
704,46,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,815.0,4.27,900.0,90.0,356.0,180.0,1095.0,913.0,2.98,,36.1,,,132.0,21.0,,,
705,46,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,300.0,180.0,1602.0,1339.0,2.57,,45.0,,,76.0,21.0,,,
706,46,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,735.0,4.49,900.0,90.0,356.0,180.0,1126.0,924.0,3.69,,36.1,,,134.0,21.0,,,
707,46,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,300.0,180.0,1359.0,1195.0,0.64,,44.4,,,76.0,21.0,,,
708,46,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,785.0,2.81,900.0,90.0,363.0,120.0,883.0,813.0,0.43,,34.3,,,121.0,21.0,,,
709,47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.8,0.2,780.0,7.1,900.0,90.0,250.0,60.0,1520.0,1410.0,1.8,,58.0,,,,21.0,,,
710,47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.8,0.2,780.0,7.1,900.0,90.0,325.0,90.0,1263.0,880.0,3.9,,49.0,,,,21.0,,,
711,47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.8,0.2,780.0,7.1,900.0,90.0,375.0,90.0,1075.0,695.0,7.1,,42.0,,,,21.0,,,
712,47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.8,0.2,780.0,7.1,900.0,90.0,425.0,60.0,862.0,565.0,9.2,,37.0,,,,21.0,,,
713,49,3.45,2.82,0.019,0.032,0.041,0.061,0.0,0.0,0.0,0.0,0.0,0.0,,,440.32,22.39799999999999,930.0,60.0,420.0,30.0,1104.0,790.0,14.7,,26.0,,,,21.0,,,29.4
714,49,3.45,2.82,0.019,0.032,0.041,0.061,0.0,0.0,0.0,0.0,0.0,0.0,,,440.32,22.39799999999999,930.0,60.0,420.0,60.0,1130.0,817.0,10.5,,27.0,,,,21.0,,,27.2
715,49,3.45,2.82,0.019,0.032,0.041,0.061,0.0,0.0,0.0,0.0,0.0,0.0,,,440.32,22.39799999999999,930.0,60.0,420.0,120.0,1145.0,835.0,8.8,,29.0,,,,21.0,,,16.8
716,49,3.45,2.82,0.019,0.032,0.041,0.061,0.0,0.0,0.0,0.0,0.0,0.0,,,440.32,22.39799999999999,930.0,60.0,420.0,180.0,1194.0,860.0,7.8,,31.0,,,,21.0,,,2.1
717,50,3.575,2.515,0.0125,0.031,0.0415,0.2,0.0,0.64,0.0,0.0,0.0,0.0,,,642.03,12.058999999999994,900.0,90.0,300.0,180.0,1340.0,1191.0,0.97,,45.0,,,130.0,21.0,,,
718,50,3.575,2.515,0.0125,0.031,0.0415,0.2,0.0,0.64,0.0,0.0,0.0,0.0,,,642.03,12.058999999999994,900.0,90.0,360.0,120.0,1094.0,914.0,3.86,,38.0,,,146.0,21.0,,,
719,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,260.0,120.0,1269.0,1155.0,,,,,,,21.0,,,12.0
720,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,288.0,120.0,1277.0,1185.0,,,,,,,21.0,,,13.5
721,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,302.0,120.0,1324.0,995.0,,,,,,,21.0,,,13.0
722,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,316.0,120.0,1208.0,840.0,,,,,,,21.0,,,16.0
723,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,357.0,120.0,800.0,744.0,,,,,,,21.0,,,30.0
724,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,816.0,120.0,385.0,120.0,706.0,595.0,,,,,,,21.0,,,28.0
725,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,260.0,120.0,1082.0,1104.0,,,,,,,21.0,,,11.0
726,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,288.0,120.0,1234.0,1075.0,,,,,,,21.0,,,12.0
727,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,302.0,120.0,1164.0,1015.0,,,,,,,21.0,,,16.0
728,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,316.0,120.0,1048.0,1039.0,,,,,,,21.0,,,17.0
729,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,357.0,120.0,777.0,731.0,,,,,,,21.0,,,34.0
730,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,871.0,120.0,385.0,120.0,738.0,654.0,,,,,,,21.0,,,40.0
731,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,260.0,120.0,1082.0,819.0,,,,,,,21.0,,,20.0
732,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,288.0,120.0,1234.0,917.0,,,,,,,21.0,,,17.0
733,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,302.0,120.0,1164.0,994.0,,,,,,,21.0,,,19.0
734,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,316.0,120.0,1048.0,802.0,,,,,,,21.0,,,26.0
735,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,357.0,120.0,777.0,610.0,,,,,,,21.0,,,43.0
736,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,927.0,120.0,385.0,120.0,738.0,558.0,,,,,,,21.0,,,40.0
737,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,260.0,120.0,883.0,681.0,,,,,,,21.0,,,31.0
738,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,288.0,120.0,1146.0,878.0,,,,,,,21.0,,,25.5
739,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,302.0,120.0,1182.0,897.0,,,,,,,21.0,,,27.0
740,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,316.0,120.0,941.0,763.0,,,,,,,21.0,,,29.0
741,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,357.0,120.0,754.0,530.0,,,,,,,21.0,,,41.0
742,51,3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0,0.0,,,646.15,7.100000000000012,982.0,120.0,385.0,120.0,685.0,479.0,,,,,,,21.0,,,46.0
743,53,3.47,3.07,0.03,0.02,0.03,0.22,0.52,0.0,0.01,0.0,0.0,0.0,,,465.76,16.956999999999987,900.0,120.0,300.0,120.0,,,,350.0,,,,,21.0,,,
744,53,3.47,3.07,0.03,0.02,0.03,0.22,0.52,0.0,0.01,0.0,0.0,0.0,,,465.76,16.956999999999987,900.0,120.0,340.0,120.0,,,,315.0,,,,,21.0,,,
745,53,3.47,3.07,0.03,0.02,0.03,0.22,0.52,0.0,0.01,0.0,0.0,0.0,,,465.76,16.956999999999987,900.0,120.0,380.0,120.0,,,,285.0,,,,,21.0,,,
746,53,3.17,3.18,0.01,0.02,0.03,0.22,1.12,0.0,0.01,0.0,0.0,0.0,,,470.54,17.558999999999997,900.0,120.0,300.0,120.0,,,,360.0,,,,,21.0,,,
747,53,3.17,3.18,0.01,0.02,0.03,0.22,1.12,0.0,0.01,0.0,0.0,0.0,,,470.54,17.558999999999997,900.0,120.0,340.0,120.0,,,,320.0,,,,,21.0,,,
748,53,3.17,3.18,0.01,0.02,0.03,0.22,1.12,0.0,0.01,0.0,0.0,0.0,,,470.54,17.558999999999997,900.0,120.0,380.0,120.0,,,,290.0,,,,,21.0,,,
749,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,400.0,120.0,585.0,480.0,,,,,,,21.0,,,
750,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,385.0,120.0,701.0,636.0,,,,,,,21.0,,,
751,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,371.0,120.0,1062.0,861.0,10.5,,,,,,21.0,,,
752,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,357.0,120.0,1105.0,946.0,,,,,,,21.0,,,
753,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,343.0,120.0,1185.0,989.0,,,,,,,21.0,,,
754,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,330.0,120.0,1277.0,1081.0,,,,,,,21.0,,,
755,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,316.0,120.0,1326.0,1154.0,,,,,,,21.0,,,
756,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,288.0,120.0,1470.0,1302.0,3.1,,,,,,21.0,,,
757,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,273.0,120.0,1522.0,1373.0,,,,,,,21.0,,,
758,54,3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.0,0.0,0.0,,,459.48,22.188999999999982,927.0,120.0,260.0,120.0,1528.0,1410.0,1.9,,,,,,21.0,,,
759,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,260.0,120.0,1598.1,1210.0,3.2,,,,,,21.0,12.0,,
760,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,274.0,120.0,1530.4,1185.0,4.2,,,,,,21.0,13.0,,
761,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,288.0,120.0,1505.0,1180.0,4.8,,,,,,21.0,14.5,,
762,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,302.0,120.0,1404.9,1161.0,6.8,,,,,,21.0,14.5,,
763,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,316.0,120.0,1366.6,1099.0,8.1,,,,,,21.0,20.0,,
764,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,329.0,120.0,1230.3,950.0,11.1,,,,,,21.0,25.5,,
765,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,343.0,120.0,1194.7,911.0,12.7,,,,,,21.0,29.5,,
766,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,357.0,120.0,1053.9,794.0,14.4,,,,,,21.0,31.4,,
767,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,371.0,120.0,1034.4,731.0,15.5,,,,,,21.0,33.0,,
768,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,385.0,120.0,1080.3,647.0,19.9,,,,,,21.0,35.0,,
769,55/77,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.0,0.5,0.0,0.0,0.0,,,500.96,12.515999999999996,927.0,120.0,399.0,120.0,1015.4,592.0,15.0,,,,,,21.0,36.5,,
770,56,3.14,2.6,0.03,0.01,0.03,0.34,0.39,0.8,0.23,0.0,0.0,0.0,,,637.7,10.257000000000012,920.0,80.0,400.0,90.0,,,,,,,,,21.0,43.2,,
771,56,3.14,2.6,0.03,0.01,0.03,0.34,0.39,0.8,0.23,0.0,0.0,0.0,,,637.7,10.257000000000012,920.0,80.0,400.0,90.0,,,,,,,,,21.0,35.79,,
772,56,3.14,2.6,0.03,0.01,0.03,0.34,0.39,0.8,0.23,0.0,0.0,0.0,,,637.7,10.257000000000012,920.0,80.0,400.0,90.0,,,,,,,,,21.0,44.05,,
773,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,30.0,,,,487.0,,,,17.0,21.0,,,12.0
774,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,60.0,1155.0,1050.0,1.0,463.0,,,,45.0,21.0,,,15.0
775,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,120.0,1325.0,1145.0,1.5,465.0,,,,60.0,21.0,,,17.0
776,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,180.0,1400.0,1183.0,2.5,467.0,,,,71.0,21.0,,,22.5
777,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,240.0,1375.0,1200.0,2.4,468.0,,,,68.0,21.0,,,22.0
778,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,315.0,360.0,,,,470.0,,,,65.0,21.0,,,20.0
779,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,30.0,,,,390.0,,,,25.0,21.0,,,33.0
780,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,60.0,800.0,580.0,2.35,335.0,,,,70.0,21.0,,,37.0
781,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,120.0,830.0,600.0,3.4,315.0,,,,110.0,21.0,,,41.0
782,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,180.0,860.0,612.0,4.7,310.0,,,,115.0,21.0,,,44.0
783,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,240.0,855.0,620.0,4.2,310.0,,,,111.0,21.0,,,40.5
784,57,3.5,2.5,0.004,0.004,0.03,0.03,1.1,0.6,0.23,0.0,0.0,0.0,,,563.87,13.665000000000004,900.0,120.0,350.0,360.0,,,,315.0,,,,105.0,21.0,,,25.0
785,58,3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.0,0.0,0.0,0.0,,,631.28,10.015000000000013,900.0,90.0,320.0,120.0,1262.0,,9.6,,,,,125.0,21.0,,,18.2
786,58,3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.0,0.0,0.0,0.0,,,631.28,10.015000000000013,900.0,90.0,360.0,120.0,1142.0,,13.8,,,,,157.0,21.0,,,27.7
787,58,3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,477.28,20.178999999999984,900.0,90.0,320.0,120.0,1391.0,,4.42,,,,,63.0,21.0,,,13.2
788,58,3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,477.28,20.178999999999984,900.0,90.0,360.0,120.0,1169.0,,7.1,,,,,148.0,21.0,,,21.6
789,60,3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.0,0.0,0.0,,,554.34,13.768999999999991,930.0,120.0,325.0,120.0,1115.0,1005.0,1.0,400.0,,,,,21.0,,,
790,60,3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.0,0.0,0.0,,,554.34,13.768999999999991,930.0,120.0,300.0,120.0,1160.0,1085.0,1.0,430.0,,,,,21.0,,,
791,60,3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.0,0.0,0.0,,,554.34,13.768999999999991,930.0,120.0,325.0,60.0,1025.0,700.0,1.0,380.0,,,,,21.0,,,
792,60,3.69,2.47,0.01,0.05,0.037,0.28,0.0,0.32,0.0,0.0,0.0,0.0,,,554.34,13.768999999999991,930.0,120.0,300.0,60.0,1075.0,1000.0,1.0,430.0,,,,,21.0,,,
793,61,3.52,2.6,0.01,0.01,0.03,0.2,0.0,0.73,0.2,0.0,0.0,0.0,,,657.91,12.082999999999993,900.0,45.0,370.0,60.0,942.0,761.0,,,,,,,21.0,36.0,,
794,61,3.52,2.6,0.01,0.01,0.03,0.2,0.0,0.73,0.2,0.0,0.0,0.0,,,657.91,12.082999999999993,900.0,45.0,340.0,60.0,1108.0,1063.0,,,,,,,21.0,29.0,,
795,61,3.52,2.6,0.01,0.01,0.03,0.2,0.0,0.73,0.2,0.0,0.0,0.0,,,657.91,12.082999999999993,900.0,45.0,300.0,60.0,1230.0,1189.0,,,,,,,21.0,18.0,,
796,61,3.52,2.6,0.01,0.01,0.03,0.2,0.0,0.73,0.2,0.0,0.0,0.0,,,657.91,12.082999999999993,900.0,45.0,270.0,60.0,,,,,,,,,21.0,10.0,,
797,62,3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.0,0.0,0.0,,,717.36,10.539000000000009,910.0,120.0,350.0,180.0,1070.0,,7.6,391.0,,,,,21.0,39.9,,
798,62,3.46,2.48,0.01,0.02,0.043,0.39,0.0,0.8,0.0,0.0,0.0,0.0,,,717.36,10.539000000000009,910.0,120.0,320.0,180.0,1275.0,,6.68,342.0,,,,,21.0,34.4,,
